,mean_train_auto_mse,mean_val_auto_mse,mean_train_auto_mae,mean_val_auto_mae,mean_train_loss,mean_val_loss,mean_train_mse,mean_val_mse,mean_train_mae,mean_val_mae
simple_nn 48 5 0.0002 0.0 0.01 450 0.3,188.27905654907227,296.6415214538574,3.9808785915374756,8.276764512062073,22.850818157196045,109.87312316894531,4.9084906578063965,116.11155891418457,1.6494672894477844,7.043496012687683
simple_nn 48 5 0.0002 0.0 0.01 450 0.1,187.21085739135742,280.4922561645508,3.5730526447296143,7.616041779518127,22.969638347625732,104.91335678100586,4.923144578933716,109.2606554031372,1.670626699924469,6.688028454780579
simple_nn 48 3 0.0002 0.0 0.01 450 0.2,183.4805908203125,301.2056121826172,3.6615005135536194,8.424793720245361,17.91230297088623,140.30802726745605,5.22167581319809,153.31919860839844,1.7205644249916077,7.97111701965332
simple_nn 48 5 0.0002 0.0 0.01 300 0.1,141.63806533813477,215.17396926879883,3.369895815849304,6.647232174873352,21.2215895652771,93.83420658111572,5.086487412452698,100.65888214111328,1.723541796207428,6.21704626083374
simple_nn 48 5 0.0002 0.0 0.01 300 0.2,143.66062927246094,240.51054000854492,3.5188977122306824,7.4038262367248535,22.118409633636475,111.94550514221191,5.488925576210022,114.2122631072998,1.748398870229721,6.571840286254883
simple_nn 48 5 0.0002 0.0 0.05 450 0.3,651.8679962158203,764.8155364990234,4.875477194786072,8.307704091072083,82.94098091125488,184.9953327178955,5.473323702812195,141.85628128051758,1.757302612066269,7.055866360664368
simple_nn 48 5 0.0003 0.0 0.01 300 0.1,145.6854591369629,221.66240692138672,3.9220495223999023,7.15788459777832,21.37175416946411,108.66604614257812,5.401382803916931,117.24543952941895,1.7587592601776123,6.86590576171875
simple_nn 48 5 0.0003 0.0 0.01 300 0.2,147.25957107543945,233.29136657714844,4.0269633531570435,7.27587354183197,21.427959442138672,99.17611885070801,5.754598379135132,110.19717025756836,1.7601772844791412,6.786207556724548
simple_nn 48 5 0.0002 0.0 0.01 300 0.3,145.44959259033203,267.1215705871582,3.8657277822494507,8.680277109146118,22.231924533843994,117.69857406616211,6.036466836929321,134.51092720031738,1.781942754983902,7.580387592315674
simple_nn 48 3 0.0002 0.0 0.05 450 0.1,629.0546112060547,727.1455993652344,4.14544814825058,7.963664174079895,60.76462459564209,147.04630851745605,6.482932925224304,118.93185234069824,1.8478569686412811,6.827139616012573
