,mean_train_auto_mse,mean_val_auto_mse,mean_train_auto_mae,mean_val_auto_mae,mean_train_loss,mean_val_loss,mean_train_mse,mean_val_mse,mean_train_mae,mean_val_mae
simple_nn 16 5 0.0001 0.0 0.01 150 0.1,80.1684398651123,168.80510330200195,2.3395432829856873,6.669957160949707,25.80408763885498,82.60896110534668,15.152132511138916,102.83291816711426,2.8941882848739624,6.829248785972595
simple_nn 16 3 0.0001 0.0 0.01 50 0.1,66.994704246521,180.11162185668945,2.360130548477173,7.396795034408569,19.146944999694824,91.77329349517822,16.942750215530396,126.00960540771484,3.17552649974823,7.414005517959595
simple_nn 16 5 0.0001 0.0 0.01 300 0.1,115.61638832092285,215.92352676391602,2.402106463909149,6.712633371353149,29.146278381347656,98.05172634124756,17.023600339889526,131.22608757019043,2.9979639649391174,7.1889989376068115
simple_nn 16 3 0.0001 0.0 0.01 300 0.1,113.9395637512207,226.7270164489746,2.416847199201584,7.277022838592529,20.686453819274902,93.83847236633301,10.748245000839233,118.04455947875977,2.512080490589142,6.85099983215332
simple_nn 16 3 0.0001 0.0 0.01 450 0.1,153.34343719482422,274.0267868041992,2.5070653557777405,7.343845963478088,26.236384868621826,83.85976886749268,17.52765417098999,112.1844425201416,3.043456792831421,6.682391166687012
simple_nn 16 3 0.0001 0.0 0.01 150 0.1,83.61013603210449,175.6565818786621,2.577525317668915,7.058233022689819,26.043853759765625,88.59697723388672,24.714881896972656,113.41057968139648,3.6447877287864685,7.089971423149109
simple_nn 16 5 0.0001 0.0 0.01 50 0.1,70.98682022094727,154.26992225646973,2.659652352333069,6.560875296592712,33.11976337432861,80.60343170166016,27.401747941970825,96.5148515701294,3.954144299030304,6.379908919334412
simple_nn 48 3 0.0001 0.0 0.01 150 0.1,122.95434951782227,223.36917114257812,2.728548288345337,6.891163110733032,30.881917476654053,152.55040550231934,20.035745859146118,141.2957420349121,3.2899253964424133,7.288581013679504
simple_nn 16 5 0.0001 0.0 0.01 450 0.1,154.31166076660156,258.1210403442383,2.729918599128723,7.08664858341217,27.915615558624268,99.06023788452148,10.756005764007568,121.49119758605957,2.4592489302158356,6.936311721801758
simple_nn 16 3 0.0001 0.0 0.05 300 0.1,395.17405700683594,498.66881561279297,2.753022015094757,6.997112989425659,68.20914363861084,136.43268585205078,13.641672372817993,114.00497627258301,2.7633503675460815,6.5595704317092896
