,mean_train_auto_mse,mean_val_auto_mse,mean_train_auto_mae,mean_val_auto_mae,mean_train_loss,mean_val_loss,mean_train_mse,mean_val_mse,mean_train_mae,mean_val_mae
simple_nn 16 3 0.0003 0.0 0.01 50 0.1,36.25077533721924,113.04745864868164,1.665955364704132,6.280323147773743,10.42391562461853,50.91263771057129,6.672725081443787,85.48033618927002,1.8722567856311798,6.636392831802368
simple_nn 16 5 0.0003 0.0 0.01 50 0.1,36.904587745666504,157.1841926574707,1.6599229872226715,7.933820366859436,15.256945133209229,70.50928688049316,5.750293731689453,118.82906723022461,1.7300592362880707,7.1387779712677
simple_nn 16 3 0.0003 0.0 0.01 50 0.2,41.15881538391113,116.66371726989746,2.147866904735565,6.446348071098328,10.552608728408813,44.548118591308594,6.4141517877578735,78.31267261505127,1.8560088276863098,6.0603638887405396
simple_nn 16 5 0.0003 0.0 0.01 50 0.2,41.337093353271484,133.2601547241211,2.2500041127204895,7.040116548538208,14.755374908447266,56.81137180328369,6.10387659072876,103.07156181335449,1.8265642523765564,6.941932201385498
simple_nn 16 5 0.0002 0.0 0.01 50 0.1,41.7761812210083,162.68727684020996,1.6945816576480865,7.358633041381836,17.855329990386963,73.30288696289062,9.227460741996765,123.52069473266602,2.2014298141002655,7.048510313034058
simple_nn 16 5 0.0002 0.0 0.01 50 0.2,41.902591705322266,135.46854972839355,1.83401757478714,6.824486970901489,15.983190536499023,79.9497652053833,5.049884796142578,115.78305053710938,1.7021917700767517,7.045028448104858
simple_nn 16 3 0.0003 0.0 0.01 50 0.3,42.21329116821289,121.40785217285156,2.312863349914551,6.16078507900238,10.84778118133545,48.42789363861084,7.493551015853882,111.8414421081543,2.008076310157776,7.51345694065094
simple_nn 16 3 0.0002 0.0 0.01 50 0.2,42.85229301452637,144.0670566558838,1.8095062375068665,6.9865336418151855,12.388493537902832,67.05698680877686,7.146220803260803,109.82549667358398,2.0226331055164337,6.9480122327804565
simple_nn 16 3 0.0002 0.0 0.01 50 0.1,43.55819320678711,146.47222709655762,1.7353253662586212,7.113602638244629,11.771066427230835,70.61513328552246,7.747989773750305,118.46804618835449,2.078523576259613,7.308160305023193
simple_nn 16 5 0.0003 0.0 0.01 50 0.3,44.49953365325928,148.80001640319824,2.4367530047893524,7.179316759109497,15.166655540466309,62.37356376647949,6.438619256019592,117.30609893798828,1.8635331988334656,7.088805079460144
