,mean_train_loss,mean_val_loss,mean_train_mse,mean_val_mse,mean_train_mae,mean_val_mae
simple_nn 48 3 0.0003 0.05 0.01 450 0.1,39.81145095825195,92.86416721343994,54.01791191101074,142.17635440826416,5.443364262580872,8.167540311813354
simple_nn 48 3 0.0003 0.05 0.01 450 0.2,46.99820137023926,84.17495822906494,75.11886405944824,139.5224208831787,6.219982743263245,8.098469018936157
simple_nn 48 3 0.0003 0.05 0.01 450 0.3,46.489559173583984,136.33730506896973,79.7756404876709,229.21189498901367,6.312475323677063,9.47728431224823
simple_nn 48 3 0.0003 0.05 0.05 50 0.1,55.8289270401001,85.66891574859619,52.535889625549316,102.31675910949707,5.403233051300049,7.110182762145996
simple_nn 48 3 0.0003 0.05 0.05 50 0.2,57.28007698059082,99.24167823791504,54.85930633544922,134.15637016296387,5.386825919151306,7.706517338752747
simple_nn 48 3 0.0003 0.05 0.05 50 0.3,57.137240409851074,89.92892265319824,53.41012096405029,111.23099327087402,5.33304762840271,7.3085397481918335
simple_nn 48 3 0.0003 0.05 0.05 150 0.1,78.24980545043945,151.51341438293457,90.30995750427246,169.7770824432373,6.928319334983826,9.130979418754578
simple_nn 48 3 0.0003 0.05 0.05 150 0.2,74.85879802703857,103.82913970947266,108.83248519897461,208.3438835144043,6.971212983131409,9.188395619392395
simple_nn 48 3 0.0003 0.05 0.05 150 0.3,69.03626918792725,111.32611083984375,58.93424034118652,131.26249504089355,5.71493661403656,7.9587706327438354
simple_nn 48 3 0.0003 0.05 0.05 300 0.1,92.01579856872559,115.35577964782715,96.91938304901123,147.7993392944336,7.1585599184036255,8.566709876060486
simple_nn 48 3 0.0003 0.05 0.05 300 0.2,85.69674301147461,147.8568630218506,101.96461296081543,249.97826194763184,7.174010515213013,10.536511898040771
simple_nn 48 3 0.0003 0.05 0.05 300 0.3,79.53500938415527,118.75920677185059,62.59192943572998,124.87540435791016,5.852874398231506,7.745885848999023
simple_nn 48 3 0.0003 0.05 0.05 450 0.1,82.6174488067627,97.6758041381836,68.30869007110596,98.86003303527832,6.063941717147827,7.022292852401733
simple_nn 48 3 0.0003 0.05 0.05 450 0.2,86.08181953430176,122.64387130737305,66.3161506652832,144.02914810180664,5.95604133605957,7.832822918891907
simple_nn 48 3 0.0003 0.05 0.05 450 0.3,85.76394653320312,130.22307586669922,120.27214622497559,188.54582023620605,7.497062802314758,9.465450644493103
simple_nn 48 3 0.0003 0.05 0.1 50 0.1,92.29148292541504,263.1201171875,125.51465606689453,281.25529289245605,7.616187334060669,10.757866263389587
simple_nn 48 3 0.0003 0.05 0.1 50 0.2,90.57026672363281,249.40228843688965,120.3768424987793,216.85283851623535,7.299191951751709,9.521810054779053
simple_nn 48 3 0.0003 0.05 0.1 50 0.3,81.92719078063965,122.80694770812988,56.274203300476074,113.8403263092041,5.570135712623596,7.586743950843811
simple_nn 48 3 0.0003 0.05 0.1 150 0.1,121.70083999633789,135.36543083190918,204.39721298217773,237.83809661865234,10.047404885292053,10.387373685836792
simple_nn 48 3 0.0003 0.05 0.1 150 0.2,93.28190040588379,122.71401596069336,54.0688419342041,105.43603324890137,5.458755731582642,7.1770323514938354
simple_nn 48 3 0.0003 0.05 0.1 150 0.3,99.26553535461426,136.3520679473877,59.0258092880249,116.5401840209961,5.702257394790649,7.8308234214782715
simple_nn 48 3 0.0003 0.05 0.1 300 0.1,123.12300872802734,149.97797393798828,70.26031684875488,133.8156566619873,6.132643461227417,7.8707616329193115
simple_nn 48 3 0.0003 0.05 0.1 300 0.2,113.09591674804688,143.7327880859375,64.09472274780273,126.58407402038574,5.7220916748046875,7.836962938308716
simple_nn 48 3 0.0003 0.05 0.1 300 0.3,127.5753002166748,173.45090866088867,104.33590030670166,204.01107025146484,7.118982315063477,9.599177122116089
simple_nn 48 3 0.0003 0.05 0.1 450 0.1,119.68906784057617,151.5311050415039,77.08279514312744,130.14571952819824,6.435514450073242,7.937956213951111
simple_nn 48 3 0.0003 0.05 0.1 450 0.2,120.96806716918945,149.48075485229492,66.34233283996582,113.53845596313477,5.921595811843872,7.409786820411682
simple_nn 48 3 0.0003 0.05 0.1 450 0.3,124.48271942138672,159.14823532104492,73.54169178009033,157.43434143066406,6.423585653305054,8.834508657455444
simple_nn 48 3 0.0003 0.1 0.01 50 0.1,35.36715602874756,71.76016521453857,70.0987319946289,126.92329597473145,6.222199559211731,8.265633344650269
simple_nn 48 3 0.0003 0.1 0.01 50 0.2,35.433292865753174,82.25322914123535,67.51892852783203,180.98426818847656,6.115157604217529,8.548291325569153
simple_nn 48 3 0.0003 0.1 0.01 50 0.3,51.879286766052246,74.78764152526855,133.33511447906494,211.5521697998047,7.884532809257507,9.858605146408081
simple_nn 48 3 0.0003 0.1 0.01 150 0.1,34.69845676422119,99.6633529663086,55.876726150512695,178.35837364196777,5.501012086868286,8.764707684516907
simple_nn 48 3 0.0003 0.1 0.01 150 0.2,34.90532112121582,108.01692342758179,57.205970764160156,191.84314823150635,5.555219292640686,8.640565633773804
simple_nn 48 3 0.0003 0.1 0.01 150 0.3,33.071988105773926,61.95814228057861,54.356929779052734,104.74410247802734,5.478812575340271,7.113591194152832
simple_nn 48 3 0.0003 0.1 0.01 300 0.1,35.86704444885254,68.6473560333252,53.082167625427246,112.88240814208984,5.386161923408508,7.427180886268616
simple_nn 48 3 0.0003 0.1 0.01 300 0.2,43.45984172821045,81.59988403320312,62.085381507873535,129.4634304046631,5.912493109703064,7.925894737243652
simple_nn 48 3 0.0003 0.1 0.01 300 0.3,36.98598766326904,69.84093856811523,57.79195308685303,109.38450241088867,5.599319815635681,7.2673786878585815
simple_nn 48 3 0.0003 0.1 0.01 450 0.1,58.200676918029785,79.20412254333496,110.11866855621338,166.35251808166504,7.438100457191467,9.037829399108887
simple_nn 48 3 0.0003 0.1 0.01 450 0.2,46.45835781097412,77.924147605896,73.75813865661621,145.5103302001953,6.384246349334717,8.224848747253418
simple_nn 48 3 0.0003 0.1 0.01 450 0.3,42.10802936553955,72.36735534667969,59.25089931488037,100.80779075622559,5.668598651885986,6.993720889091492
simple_nn 48 3 0.0003 0.1 0.05 50 0.1,61.17456912994385,83.86616897583008,62.13987922668457,110.30678176879883,5.959880709648132,7.192161917686462
simple_nn 48 3 0.0003 0.1 0.05 50 0.2,70.59424304962158,79.41212272644043,152.06051635742188,192.84149742126465,7.954482913017273,9.065708637237549
simple_nn 48 3 0.0003 0.1 0.05 50 0.3,62.377254486083984,96.12931442260742,138.73882579803467,232.98497200012207,7.698371171951294,10.4024738073349
simple_nn 48 3 0.0003 0.1 0.05 150 0.1,68.90103244781494,102.87188148498535,56.30952739715576,118.13132858276367,5.626908540725708,7.665518045425415
simple_nn 48 3 0.0003 0.1 0.05 150 0.2,71.37864112854004,103.94211006164551,69.59680366516113,115.22286796569824,6.2012107372283936,7.222149848937988
simple_nn 48 3 0.0003 0.1 0.05 150 0.3,69.44634628295898,91.58698272705078,64.85548496246338,113.6462287902832,6.018875479698181,7.518851280212402
simple_nn 48 3 0.0003 0.1 0.05 300 0.1,92.02202606201172,115.08484077453613,118.95292282104492,188.44771003723145,7.924861311912537,9.380309700965881
simple_nn 48 3 0.0003 0.1 0.05 300 0.2,85.61070442199707,111.29253005981445,72.73458671569824,128.42329025268555,6.455558776855469,7.824837923049927
simple_nn 48 3 0.0003 0.1 0.05 300 0.3,85.43476295471191,107.19339561462402,102.58211612701416,172.03895950317383,7.39890718460083,9.12111747264862
simple_nn 48 3 0.0003 0.1 0.05 450 0.1,85.63626480102539,120.13663864135742,71.17306995391846,145.84891891479492,6.221301317214966,7.76034140586853
simple_nn 48 3 0.0003 0.1 0.05 450 0.2,97.28335189819336,138.3990478515625,95.2601203918457,170.23989295959473,7.3259360790252686,8.963809490203857
simple_nn 48 3 0.0003 0.1 0.05 450 0.3,89.7332992553711,135.64435958862305,96.68417739868164,212.19379806518555,7.142333030700684,9.470672011375427
simple_nn 48 3 0.0003 0.1 0.1 50 0.1,84.12228202819824,114.12934684753418,75.15677261352539,128.6184310913086,6.393547058105469,7.911961674690247
simple_nn 48 3 0.0003 0.1 0.1 50 0.2,101.27850723266602,198.00776481628418,190.76545906066895,287.75796127319336,9.569633722305298,11.982882738113403
simple_nn 48 3 0.0003 0.1 0.1 50 0.3,86.48844337463379,110.14575004577637,80.59278297424316,134.75892066955566,6.726747035980225,8.139132738113403
simple_nn 48 3 0.0003 0.1 0.1 150 0.1,104.56739044189453,133.05839729309082,68.01375484466553,143.98052406311035,6.141080617904663,8.105097770690918
simple_nn 48 3 0.0003 0.1 0.1 150 0.2,102.8154067993164,143.43285942077637,67.76541900634766,196.64713668823242,5.996422529220581,8.619406700134277
simple_nn 48 3 0.0003 0.1 0.1 150 0.3,98.65780639648438,143.02173042297363,59.34139347076416,132.32957458496094,5.76744270324707,7.922634840011597
simple_nn 48 3 0.0003 0.1 0.1 300 0.1,116.41791152954102,148.03332138061523,64.38039779663086,133.5164909362793,5.950313568115234,7.772999167442322
simple_nn 48 3 0.0003 0.1 0.1 300 0.2,121.24442481994629,149.18701553344727,84.33216190338135,136.91813278198242,6.884692549705505,8.268371105194092
simple_nn 48 3 0.0003 0.1 0.1 300 0.3,119.48808479309082,150.29292678833008,85.92283630371094,134.61937713623047,6.978821873664856,8.12206482887268
simple_nn 48 3 0.0003 0.1 0.1 450 0.1,121.52939224243164,147.8927993774414,77.00669193267822,131.9009246826172,6.59693717956543,7.671291351318359
simple_nn 48 3 0.0003 0.1 0.1 450 0.2,119.42605590820312,153.2507724761963,81.44774150848389,152.91079902648926,6.835467338562012,8.171945929527283
simple_nn 48 3 0.0003 0.1 0.1 450 0.3,119.98782539367676,148.53463745117188,89.79050254821777,139.1589813232422,6.934419512748718,8.18306815624237
simple_nn 48 3 0.0003 0.2 0.01 50 0.1,40.004828453063965,68.47883415222168,82.22077178955078,149.58505821228027,6.807674050331116,8.588884353637695
simple_nn 48 3 0.0003 0.2 0.01 50 0.2,36.79315757751465,61.14571475982666,90.32133102416992,127.03059577941895,7.065262198448181,8.019301533699036
simple_nn 48 3 0.0003 0.2 0.01 50 0.3,42.85900020599365,92.16341590881348,77.38836860656738,172.54119873046875,6.713599920272827,8.434909343719482
simple_nn 48 3 0.0003 0.2 0.01 150 0.1,37.72542476654053,64.45207405090332,67.16342258453369,116.90756511688232,6.095121622085571,7.44292938709259
simple_nn 48 3 0.0003 0.2 0.01 150 0.2,56.21583032608032,82.47238159179688,136.56231784820557,245.44987297058105,8.007203578948975,10.336957097053528
simple_nn 48 3 0.0003 0.2 0.01 150 0.3,40.35553455352783,63.24279022216797,83.03249073028564,126.09659576416016,6.8375654220581055,7.859473943710327
