,Histone,Function,Scaler,Age Transform,Model,Mean MAE,Std MAE,Mean MSE,Std MSE,Mean R2,Std R2
30,H3K27ac,<function mean at 0x7f2a02fd0e60>,robust,loglinear,elastic_net,7.028668289519638,0.8998325782008382,166.19872371412038,40.69201830528069,0.7416743165566093,0.07465489577055592
31,H3K27ac,<function mean at 0x7f2a02fd0e60>,robust,loglinear,svr,8.883254168532467,1.9432523140751818,220.5385145499887,34.389166152289384,0.6649829834135885,0.03843935408708214
32,H3K27ac,<function mean at 0x7f2a02fd0e60>,robust,loglinear,knn,7.817467292994507,2.0620622920106566,253.10547633819286,52.982479871929755,0.6212085102930898,0.029082021971111816
33,H3K27ac,<function mean at 0x7f2a02fd0e60>,robust,loglinear,random_forest,6.1157790586753755,0.6910581418578966,179.75538144890209,23.740791658370533,0.721845103606187,0.05441067620902983
34,H3K27ac,<function mean at 0x7f2a02fd0e60>,robust,loglinear,gbr,5.225038980769415,0.3006373313212612,215.77180100821536,85.7926787726121,0.6573501103659557,0.15642667814616476
35,H3K27ac,<function mean at 0x7f2a02fd0e60>,quantile,loglinear,elastic_net,8.208006334958734,0.41662547773154396,174.12752328908442,12.448962942996538,0.7306824129789102,0.043263713475769336
36,H3K27ac,<function mean at 0x7f2a02fd0e60>,quantile,loglinear,svr,7.464770959682292,1.7031595792735579,229.36241996054687,34.078540514292094,0.6505460428549894,0.044128059529819644
37,H3K27ac,<function mean at 0x7f2a02fd0e60>,quantile,loglinear,knn,6.498635525480772,1.1604800881716266,259.0860586319921,28.681041614931473,0.6049830675885889,0.028575296815576086
38,H3K27ac,<function mean at 0x7f2a02fd0e60>,quantile,loglinear,random_forest,6.2920320029526335,0.6174708213295462,182.70007519977503,23.90172650178331,0.7169829652260749,0.056643229750092235
39,H3K27ac,<function mean at 0x7f2a02fd0e60>,quantile,loglinear,gbr,5.222781707200282,0.29975450070049087,216.9529392698791,85.63877321153996,0.655188620336675,0.15709175453452576
