,Histone,Function,Scaler,Age Transform,Model,Mean MAE,Std MAE,Mean MSE,Std MSE,Mean R2,Std R2
25,H3K27me3,<function mean at 0x7f2a02fd0e60>,standard,loglinear,elastic_net,6.461192974810803,1.577433230917418,183.4731662738738,78.36437901589514,0.7568633829906535,0.06946242082975358
26,H3K27me3,<function mean at 0x7f2a02fd0e60>,standard,loglinear,svr,7.817860673958579,1.8855808547696404,270.5563094616499,116.62950578623118,0.6397655874182278,0.10840821480697152
27,H3K27me3,<function mean at 0x7f2a02fd0e60>,standard,loglinear,knn,4.650723941633358,1.7553961546683483,259.5136324772439,84.08011699852813,0.6330941785131291,0.1576372285820242
28,H3K27me3,<function mean at 0x7f2a02fd0e60>,standard,loglinear,random_forest,5.271641708341358,0.4649254232618081,286.0195542476444,74.31019345260896,0.613963089479878,0.057761377562548955
29,H3K27me3,<function mean at 0x7f2a02fd0e60>,standard,loglinear,gbr,4.536964404034572,1.6570833112467016,343.45402537658066,67.6442338493981,0.5344255349431279,0.045353381439658814
30,H3K27me3,<function mean at 0x7f2a02fd0e60>,robust,loglinear,elastic_net,5.7744070661417926,1.7823543097906052,179.5465774052213,72.02391350118062,0.7582900418276572,0.07516249230788252
31,H3K27me3,<function mean at 0x7f2a02fd0e60>,robust,loglinear,svr,7.265870166569411,1.6414751773516925,268.72302731707833,126.03057922917604,0.6429803503699794,0.12072903978287004
32,H3K27me3,<function mean at 0x7f2a02fd0e60>,robust,loglinear,knn,4.473453359538136,1.5806174378162865,228.6550383883889,85.79018106888928,0.6753748536884224,0.153972239378434
33,H3K27me3,<function mean at 0x7f2a02fd0e60>,robust,loglinear,random_forest,5.3541417083413565,0.5411334707383283,287.4157336849295,73.7392712272153,0.6119660794601036,0.057312744773432046
34,H3K27me3,<function mean at 0x7f2a02fd0e60>,robust,loglinear,gbr,4.536964404034572,1.6570833112467016,343.45402537658066,67.6442338493981,0.5344255349431279,0.045353381439658814
35,H3K27me3,<function mean at 0x7f2a02fd0e60>,quantile,loglinear,elastic_net,8.81892372115119,2.4349195839564537,294.6562055358509,141.1219615114736,0.609077422498891,0.14002538758249178
36,H3K27me3,<function mean at 0x7f2a02fd0e60>,quantile,loglinear,svr,9.867317127276332,2.0704887610312595,298.84397102446417,100.55989692763774,0.5973795772354986,0.0937462062392151
37,H3K27me3,<function mean at 0x7f2a02fd0e60>,quantile,loglinear,knn,5.547706212839247,1.7178871531241653,255.99748811291852,91.29794231750088,0.6365785997737519,0.1697490650597954
38,H3K27me3,<function mean at 0x7f2a02fd0e60>,quantile,loglinear,random_forest,5.196519436305481,0.6266928164983581,291.585433296891,66.4736631662587,0.6052693742929925,0.04703976960429688
39,H3K27me3,<function mean at 0x7f2a02fd0e60>,quantile,loglinear,gbr,4.627629641556442,1.5909048905797674,343.36701550335613,67.99392926536972,0.5348965671397776,0.04234834348693505
