,mean_train_auto_mse,mean_val_auto_mse,mean_train_auto_mae,mean_val_auto_mae,mean_train_loss,mean_val_loss,mean_train_mse,mean_val_mse,mean_train_mae,mean_val_mae
simple_nn 16 3 0.0003 0.0 0.01 50 0.1,48.04181671142578,160.83304595947266,2.33129420876503,7.306510925292969,11.649157524108887,61.49310874938965,10.067577838897705,120.04621887207031,2.387754440307617,7.198263049125671
simple_nn 16 3 0.0003 0.0 0.01 50 0.3,56.748446464538574,187.88367462158203,3.232312560081482,7.725891351699829,12.507079362869263,78.7877254486084,12.361836671829224,155.1603298187256,2.559159755706787,7.922974705696106
simple_nn 48 3 0.0003 0.0 0.01 50 0.1,73.7225570678711,251.80673217773438,2.4882519841194153,8.549714922904968,13.171241760253906,159.0342082977295,7.503329515457153,194.9602928161621,1.9509409666061401,9.231450200080872
simple_nn 16 3 0.0002 0.0 0.01 50 0.1,50.66685676574707,181.46577262878418,1.9198677241802216,7.279403805732727,13.24758243560791,91.25021171569824,9.237995147705078,152.77001953125,2.33818382024765,7.962203741073608
simple_nn 16 3 0.0003 0.0 0.01 50 0.2,52.68334770202637,160.6226406097412,2.7888564467430115,7.4876075983047485,13.515083312988281,70.54774761199951,14.388569831848145,134.40953636169434,2.8183826208114624,7.549540281295776
simple_nn 48 3 0.0003 0.0 0.01 50 0.2,76.92689895629883,179.83508682250977,2.766248881816864,7.389490365982056,13.560618877410889,93.31042003631592,7.861323118209839,109.4080810546875,2.058004230260849,7.0306923389434814
simple_nn 16 3 0.0002 0.0 0.01 50 0.2,53.3770112991333,178.85596084594727,2.2747753262519836,7.4903247356414795,13.744919538497925,100.32832336425781,10.550371408462524,163.05044555664062,2.465980052947998,8.079566240310669
simple_nn 16 3 0.0003 0.0 0.01 150 0.1,68.67699813842773,178.99980545043945,2.2464429140090942,7.06070601940155,13.992620706558228,79.7194414138794,7.900515913963318,119.04878807067871,2.1119419932365417,7.1956727504730225
simple_nn 16 3 0.0003 0.0 0.01 150 0.3,78.2154598236084,180.21087265014648,2.892413914203644,7.2273781299591064,14.105977773666382,71.44507026672363,9.286932587623596,124.91768646240234,2.1335780024528503,7.172072529792786
simple_nn 16 3 0.0003 0.05 0.01 50 0.3,68.43229389190674,132.02409172058105,4.064256966114044,6.460192441940308,14.258768796920776,48.05184268951416,23.43578863143921,115.51569557189941,3.6358684301376343,7.297232508659363
