,mean_train_auto_mse,mean_val_auto_mse,mean_train_auto_mae,mean_val_auto_mae,mean_train_loss,mean_val_loss,mean_train_mse,mean_val_mse,mean_train_mae,mean_val_mae
simple_nn 16 5 0.0003 0.0 0.01 50 0.1,45.55539131164551,133.83859252929688,2.2357455492019653,6.542740106582642,16.77295207977295,58.76141834259033,9.559714555740356,94.11397886276245,2.26348876953125,6.09067976474762
simple_nn 16 3 0.0003 0.0 0.01 50 0.1,48.04181671142578,160.83304595947266,2.33129420876503,7.306510925292969,11.649157524108887,61.49310874938965,10.067577838897705,120.04621887207031,2.387754440307617,7.198263049125671
simple_nn 16 5 0.0003 0.0 0.01 50 0.2,49.44825839996338,178.50332260131836,2.4992427229881287,7.956990122795105,16.621129035949707,81.2984037399292,10.210023522377014,132.0661325454712,2.3714539706707,7.50129234790802
simple_nn 16 5 0.0002 0.0 0.01 50 0.1,50.383572578430176,174.27580642700195,2.0351562798023224,7.226192593574524,18.101073265075684,93.50178718566895,9.425810098648071,134.83363914489746,2.293758451938629,7.3872517347335815
simple_nn 16 3 0.0002 0.0 0.01 50 0.1,50.66685676574707,181.46577262878418,1.9198677241802216,7.279403805732727,13.24758243560791,91.25021171569824,9.237995147705078,152.77001953125,2.33818382024765,7.962203741073608
simple_nn 16 5 0.0002 0.0 0.01 50 0.2,52.63422775268555,181.6976432800293,2.1865464448928833,7.472153306007385,17.70563316345215,96.04973793029785,8.616003155708313,140.50090217590332,2.1557161808013916,7.514799356460571
simple_nn 16 3 0.0003 0.0 0.01 50 0.2,52.68334770202637,160.6226406097412,2.7888564467430115,7.4876075983047485,13.515083312988281,70.54774761199951,14.388569831848145,134.40953636169434,2.8183826208114624,7.549540281295776
simple_nn 16 3 0.0002 0.0 0.01 50 0.2,53.3770112991333,178.85596084594727,2.2747753262519836,7.4903247356414795,13.744919538497925,100.32832336425781,10.550371408462524,163.05044555664062,2.465980052947998,8.079566240310669
simple_nn 16 5 0.0003 0.0 0.01 50 0.3,56.107200622558594,140.0088405609131,3.096572756767273,6.686103701591492,18.34926414489746,63.43548583984375,14.155177116394043,111.78265857696533,2.749348521232605,6.951645493507385
simple_nn 16 3 0.0002 0.0 0.01 50 0.3,56.182679176330566,165.16144371032715,2.6597155332565308,7.003921627998352,14.435418367385864,82.00623416900635,12.820477485656738,124.87524604797363,2.768039286136627,7.2775654792785645
