,mean_train_auto_mse,mean_val_auto_mse,mean_train_auto_mae,mean_val_auto_mae,mean_train_loss,mean_val_loss,mean_train_mse,mean_val_mse,mean_train_mae,mean_val_mae
simple_nn 48 5 0.0002 0.0 0.1 300 0.2,791.7103729248047,907.5134582519531,3.7082659006118774,7.938052177429199,142.16993713378906,239.36725616455078,7.562672972679138,131.60429668426514,2.0133234560489655,7.570789813995361
simple_nn 48 5 0.0002 0.0 0.1 300 0.3,807.1211853027344,902.3732604980469,4.144763469696045,7.495594024658203,139.93548202514648,245.1090431213379,8.261040329933167,144.71675300598145,2.0541647374629974,7.7087836265563965
simple_nn 48 5 0.0002 0.0 0.1 450 0.1,1119.1960754394531,1235.2256469726562,3.8116838335990906,7.584624290466309,146.3205795288086,263.69268798828125,5.303559064865112,140.47001838684082,1.7655008137226105,7.614998698234558
simple_nn 48 5 0.0002 0.0 0.1 450 0.2,1120.0135803222656,1229.2178955078125,3.9510690569877625,7.795949339866638,151.57900619506836,254.21394729614258,5.702319145202637,144.10997581481934,1.789192408323288,7.470864415168762
simple_nn 48 5 0.0002 0.0 0.1 450 0.3,1137.2713012695312,1232.0331726074219,4.349760413169861,7.690439581871033,154.3626937866211,239.58131790161133,9.64260482788086,124.10396385192871,2.3497427999973297,7.383351445198059
simple_nn 48 5 0.0002 0.05 0.01 50 0.1,103.0701847076416,182.68409729003906,3.5639837980270386,7.266321778297424,29.516785621643066,96.46175956726074,23.06782341003418,114.70553016662598,3.679250180721283,7.1615891456604
simple_nn 48 5 0.0002 0.05 0.01 50 0.2,105.13604354858398,227.65106964111328,3.4690743684768677,7.662022829055786,29.469175338745117,137.26316261291504,22.945911407470703,163.5071315765381,3.676775097846985,7.56850278377533
simple_nn 48 5 0.0002 0.05 0.01 50 0.3,108.26781845092773,225.4569091796875,3.867918014526367,7.787630319595337,30.848775386810303,127.43052291870117,23.378300666809082,153.60943222045898,3.5959046483039856,7.668012976646423
simple_nn 48 5 0.0002 0.05 0.01 150 0.1,107.8944263458252,235.4423828125,3.171611785888672,7.759756326675415,30.551623821258545,118.19462585449219,20.370357990264893,141.85081672668457,3.43860000371933,7.387936115264893
simple_nn 48 5 0.0002 0.05 0.01 150 0.2,107.74910926818848,223.69131469726562,3.3137911558151245,7.6801207065582275,31.822320461273193,117.9223518371582,21.382754802703857,134.57944297790527,3.4875640273094177,7.19572788476944
simple_nn 48 5 0.0002 0.05 0.01 150 0.3,113.14017486572266,217.01691818237305,3.5384228825569153,7.475856423377991,31.700424194335938,117.0142822265625,19.668560028076172,130.5144748687744,3.4162169098854065,7.342939376831055
simple_nn 48 5 0.0002 0.05 0.01 300 0.1,144.74071884155273,259.74696350097656,3.1631774306297302,7.376928687095642,33.60836696624756,130.4913330078125,19.52083921432495,149.529691696167,3.4347223043441772,7.732563376426697
simple_nn 48 5 0.0002 0.05 0.01 300 0.2,146.06494140625,264.2804946899414,3.3655980229377747,7.5461106300354,32.96038866043091,130.29949188232422,19.723172187805176,151.54067039489746,3.3677396178245544,7.794440984725952
simple_nn 48 5 0.0002 0.05 0.01 300 0.3,148.93475341796875,285.36902618408203,3.4708223938941956,8.380507946014404,31.551162242889404,128.90287399291992,20.828186988830566,163.5365104675293,3.471857786178589,8.077158689498901
simple_nn 48 5 0.0002 0.05 0.01 450 0.1,185.6585350036621,321.3186340332031,3.0477542877197266,7.9819289445877075,32.69968318939209,124.96077919006348,18.238399982452393,155.33199882507324,3.2448962926864624,7.661429047584534
simple_nn 48 5 0.0002 0.05 0.01 450 0.2,187.41453170776367,286.6353950500488,3.103626251220703,7.077595949172974,33.188575744628906,114.32440567016602,18.005278825759888,129.42663383483887,3.252783954143524,7.370909571647644
simple_nn 48 5 0.0002 0.05 0.01 450 0.3,188.72256469726562,287.78746032714844,3.3097432255744934,7.831616520881653,33.49173641204834,140.18063926696777,18.648340702056885,144.74716758728027,3.295811653137207,8.080701470375061
simple_nn 48 5 0.0002 0.05 0.05 50 0.1,231.35711288452148,344.3969039916992,4.010245263576508,7.654216051101685,73.47028732299805,179.63561630249023,22.106365203857422,158.6178493499756,3.6377870440483093,7.861693978309631
simple_nn 48 5 0.0002 0.05 0.05 50 0.2,238.40208053588867,359.74391174316406,4.4216697216033936,8.0869300365448,76.67692184448242,175.59622383117676,24.9299578666687,162.89114570617676,3.8447952270507812,8.04396378993988
simple_nn 48 5 0.0002 0.05 0.05 50 0.3,240.95381546020508,334.45841217041016,4.597021579742432,7.40659236907959,74.73289489746094,154.43825912475586,22.7835693359375,115.1688060760498,3.7056909799575806,6.789347290992737
simple_nn 48 5 0.0002 0.05 0.05 150 0.1,322.5439682006836,416.7650146484375,4.0180288553237915,7.741381049156189,81.97124862670898,160.5970573425293,22.629723072052002,136.5301628112793,3.6616289019584656,7.572308659553528
simple_nn 48 5 0.0002 0.05 0.05 150 0.2,326.61698150634766,415.6732864379883,4.21900486946106,7.76848578453064,84.79656410217285,178.23573303222656,22.067153930664062,140.04033088684082,3.545919418334961,7.588404655456543
simple_nn 48 5 0.0002 0.05 0.05 150 0.3,328.75140380859375,412.6111755371094,4.305758237838745,7.388851761817932,85.43765449523926,175.81208038330078,23.05136728286743,150.3680877685547,3.7207401990890503,7.80009138584137
simple_nn 48 5 0.0002 0.05 0.05 300 0.1,507.26268768310547,580.3472518920898,3.972754180431366,7.39369261264801,93.63300514221191,171.54322052001953,21.664350509643555,127.01984214782715,3.639709234237671,7.104032278060913
simple_nn 48 5 0.0002 0.05 0.05 300 0.2,513.036994934082,586.4373168945312,4.090546131134033,7.620953440666199,91.81234169006348,182.84413719177246,20.612427234649658,133.71546077728271,3.4634124040603638,7.386170387268066
simple_nn 48 5 0.0002 0.05 0.05 300 0.3,516.6102447509766,571.6996765136719,4.305979490280151,7.369413614273071,92.7118968963623,159.05104064941406,22.52930498123169,108.29172897338867,3.6585378646850586,7.061327695846558
simple_nn 48 5 0.0002 0.05 0.05 450 0.1,698.6846466064453,776.1931762695312,4.018630564212799,7.784065365791321,95.94868087768555,188.24578094482422,23.246092319488525,155.13728046417236,3.69055312871933,7.980718374252319
simple_nn 48 5 0.0002 0.05 0.05 450 0.2,709.1158447265625,800.3718719482422,4.298513293266296,8.345006823539734,98.48674774169922,204.8364715576172,21.34696626663208,173.94892501831055,3.5621325969696045,8.261136531829834
simple_nn 48 5 0.0002 0.05 0.05 450 0.3,709.4243927001953,779.1321563720703,4.327650547027588,8.026374459266663,98.02208709716797,194.1770133972168,20.702797412872314,145.5758457183838,3.421956419944763,7.577351093292236
