,mean_train_auto_mse,mean_val_auto_mse,mean_train_auto_mae,mean_val_auto_mae,mean_train_loss,mean_val_loss,mean_train_mse,mean_val_mse,mean_train_mae,mean_val_mae
simple_nn 16 3 0.0001 0.0 0.01 50 0.1,65.9385871887207,171.49312591552734,1.7947413623332977,7.050407648086548,17.200729608535767,94.25664806365967,13.500844240188599,114.29876899719238,2.838637053966522,7.3814287185668945
simple_nn 16 5 0.0001 0.0 0.01 300 0.1,106.84080696105957,246.4498634338379,1.8035085797309875,8.152637124061584,24.966891288757324,124.64122581481934,9.347225308418274,147.44258975982666,2.3662818670272827,8.103691816329956
simple_nn 16 3 0.0001 0.0 0.01 300 0.1,108.5378475189209,227.78028869628906,1.813661277294159,7.402826428413391,20.341781616210938,128.02610397338867,9.21337902545929,145.21487998962402,2.3307310044765472,8.036673784255981
simple_nn 48 3 0.0002 0.0 0.01 150 0.1,89.11843872070312,222.2656478881836,1.8323568999767303,7.603640794754028,16.190547466278076,132.36320877075195,6.278707981109619,156.99444007873535,1.9050872027873993,8.072847723960876
simple_nn 16 5 0.0001 0.0 0.01 150 0.1,77.77922248840332,213.7059440612793,1.8554293513298035,7.991328835487366,24.1362361907959,124.61694526672363,11.114301919937134,155.1909294128418,2.543534278869629,8.073450207710266
simple_nn 16 5 0.0001 0.0 0.01 50 0.1,66.28049278259277,207.95471954345703,1.8908738195896149,7.905225038528442,22.546011924743652,137.55366325378418,13.185109853744507,155.3794651031494,2.7676751017570496,7.780351042747498
simple_nn 16 3 0.0001 0.0 0.01 150 0.1,78.45758056640625,188.52315521240234,1.9133426249027252,7.144142985343933,19.2730393409729,102.50326347351074,13.12404727935791,142.8791790008545,2.733398735523224,7.781888484954834
simple_nn 16 3 0.0002 0.0 0.01 50 0.1,50.66685676574707,181.46577262878418,1.9198677241802216,7.279403805732727,13.24758243560791,91.25021171569824,9.237995147705078,152.77001953125,2.33818382024765,7.962203741073608
simple_nn 16 5 0.0001 0.0 0.01 450 0.1,139.7093048095703,268.1367988586426,1.9596777558326721,7.524920701980591,25.39692783355713,116.55266189575195,8.215720176696777,138.92632293701172,2.210517168045044,7.556197643280029
simple_nn 16 3 0.0001 0.0 0.01 450 0.1,141.08583068847656,272.3384552001953,1.9703937470912933,7.676545262336731,20.553890228271484,119.0499210357666,7.999353885650635,147.1056728363037,2.190161496400833,7.944610953330994
