,mean_train_auto_mse,mean_val_auto_mse,mean_train_auto_mae,mean_val_auto_mae,mean_train_loss,mean_val_loss,mean_train_mse,mean_val_mse,mean_train_mae,mean_val_mae
simple_nn 48 5 0.0002 0.0 0.01 300 0.1,121.57892608642578,224.70703125,2.1692950427532196,6.960011720657349,20.002362728118896,108.65884590148926,3.5517269372940063,126.99722480773926,1.4636503756046295,7.157541871070862
simple_nn 48 5 0.0002 0.0 0.01 450 0.3,168.37602615356445,253.92332077026367,2.8194786310195923,6.4764721393585205,21.852943897247314,100.91464042663574,3.5817366242408752,104.00442504882812,1.4446058869361877,6.4161049127578735
simple_nn 48 5 0.0002 0.0 0.01 450 0.1,162.32622528076172,292.07409286499023,2.337173283100128,7.606254577636719,21.89790678024292,124.3776798248291,3.696122705936432,141.24990272521973,1.4921860694885254,7.48861038684845
simple_nn 48 5 0.0003 0.0 0.01 450 0.1,172.6152572631836,285.1042366027832,2.5759785771369934,6.873171091079712,20.919183254241943,107.99066162109375,3.8539828062057495,126.11927795410156,1.4473875761032104,6.428670287132263
simple_nn 48 5 0.0002 0.0 0.01 150 0.1,88.6217212677002,184.19226455688477,2.0357738733291626,6.6038771867752075,18.813678741455078,102.35913467407227,3.9466519951820374,111.47100925445557,1.4822263419628143,6.572029113769531
simple_nn 48 5 0.0002 0.0 0.01 300 0.3,127.02488327026367,232.67679977416992,2.8219950795173645,7.2182393074035645,20.55685806274414,108.55120277404785,3.975494146347046,111.2224006652832,1.516367644071579,6.556715726852417
simple_nn 48 3 0.0003 0.0 0.01 450 0.2,169.56246185302734,283.27450942993164,2.812768816947937,6.961001038551331,16.839000463485718,111.55172157287598,4.04431414604187,128.71076202392578,1.499557614326477,7.159605860710144
simple_nn 48 5 0.0003 0.0 0.01 450 0.2,168.52740097045898,242.54949951171875,2.6329994797706604,5.961533188819885,21.61003351211548,87.6970272064209,4.054332852363586,88.59186935424805,1.5022518932819366,5.536623775959015
simple_nn 48 5 0.0002 0.0 0.01 300 0.2,123.35287284851074,206.95231246948242,2.366990089416504,6.576652765274048,20.877051830291748,103.51552963256836,4.173236012458801,106.1508674621582,1.5421889424324036,6.645100355148315
simple_nn 48 3 0.0002 0.0 0.01 450 0.2,163.94184112548828,260.51659774780273,2.6448850631713867,6.756919622421265,17.3113112449646,148.3010368347168,4.213440895080566,155.0840358734131,1.5679714381694794,7.777686953544617
