,mean_train_auto_mse,mean_val_auto_mse,mean_train_auto_mae,mean_val_auto_mae,mean_train_loss,mean_val_loss,mean_train_mse,mean_val_mse,mean_train_mae,mean_val_mae
simple_nn 16 3 0.0001 0.0 0.01 450 0.1,147.58508682250977,219.49170684814453,2.224450498819351,6.033535838127136,21.61468505859375,56.79522514343262,11.128966927528381,81.78823471069336,2.464906245470047,6.050525188446045
simple_nn 16 5 0.0001 0.0 0.01 150 0.1,77.7740592956543,167.43878173828125,2.25922030210495,6.937081694602966,24.07120370864868,80.72451114654541,12.420645236968994,106.68103122711182,2.7229025959968567,6.98753809928894
simple_nn 16 3 0.0001 0.0 0.01 50 0.1,62.36726665496826,157.8504638671875,2.3463383316993713,7.26917564868927,18.262655019760132,76.12952423095703,16.13282084465027,114.78498268127441,3.108021914958954,7.2718665599823
simple_nn 16 5 0.0001 0.0 0.01 300 0.1,113.70410919189453,218.47394561767578,2.352922260761261,7.1723926067352295,26.291539669036865,75.5988597869873,13.4586181640625,91.33782005310059,2.7721469402313232,6.439740180969238
simple_nn 16 3 0.0002 0.0 0.01 50 0.1,51.01372051239014,138.3160743713379,2.411873459815979,6.812326192855835,13.924379825592041,49.32543087005615,14.851513624191284,100.34228897094727,2.9235821962356567,6.772422790527344
simple_nn 16 5 0.0001 0.0 0.01 450 0.1,149.50335693359375,232.80824661254883,2.4535518884658813,6.529309868812561,27.140801429748535,74.61765193939209,11.104573965072632,91.31495475769043,2.4939417839050293,6.455174207687378
simple_nn 16 3 0.0001 0.0 0.01 300 0.1,119.02596092224121,210.37710189819336,2.4891758263111115,6.649998784065247,19.402359008789062,80.48222732543945,10.507821559906006,115.48707485198975,2.4229631423950195,6.991582155227661
simple_nn 16 3 0.0001 0.0 0.01 150 0.1,80.92243957519531,167.13157653808594,2.494617521762848,6.600721716880798,20.320012092590332,77.22562026977539,16.860674619674683,117.52802848815918,3.172976315021515,7.371936798095703
simple_nn 16 5 0.0001 0.0 0.05 300 0.1,388.0356674194336,475.6604232788086,2.4958897829055786,6.546721339225769,88.39218711853027,138.41658973693848,12.316182255744934,100.9207329750061,2.6462627053260803,6.282297790050507
simple_nn 16 3 0.0001 0.0 0.05 450 0.1,539.7162170410156,639.2318267822266,2.516867220401764,6.750930905342102,75.50738906860352,139.5583896636963,16.5844863653183,119.87716484069824,2.9488993287086487,7.436397194862366
