,mean_train_auto_mse,mean_val_auto_mse,mean_train_auto_mae,mean_val_auto_mae,mean_train_loss,mean_val_loss,mean_train_mse,mean_val_mse,mean_train_mae,mean_val_mae
simple_nn 16 3 0.0003 0.05 0.01 50 0.2,293.65131187438965,386.85936164855957,10.34926688671112,12.594927668571472,11.875892162322998,22.496912240982056,220.32713079452515,337.10857677459717,9.289657950401306,12.052509188652039
simple_nn 16 3 0.0003 0.1 0.01 50 0.3,538.0698013305664,558.3031616210938,16.643263578414917,16.96311116218567,12.050378322601318,12.25962519645691,413.67926025390625,464.9660873413086,15.069952964782715,15.478662252426147
simple_nn 16 3 0.0003 0.0 0.01 50 0.1,306.44071769714355,326.1714916229248,9.874523520469666,11.346787810325623,12.108676671981812,23.093006372451782,204.64171195030212,273.24949836730957,8.44858831167221,10.804013133049011
simple_nn 16 3 0.0003 0.2 0.1 450 0.1,1994.3121643066406,1921.7158813476562,16.632030725479126,16.18174457550049,12.111664295196533,13.978852987289429,436.3029022216797,454.31536865234375,15.53450870513916,15.720353603363037
simple_nn 16 3 0.0003 0.0 0.01 50 0.2,292.0645523071289,372.141637802124,9.704816997051239,12.522939920425415,12.2393159866333,30.23275136947632,189.57337069511414,319.7691135406494,7.98435914516449,12.006775617599487
simple_nn 16 3 0.0003 0.2 0.01 50 0.3,442.0504570007324,471.8549270629883,14.562761545181274,15.305420398712158,12.471269369125366,31.61236023902893,359.0645332336426,400.9923686981201,13.440776348114014,13.844249963760376
simple_nn 16 3 0.0003 0.1 0.01 50 0.1,544.3065490722656,557.285285949707,16.829774141311646,16.910930156707764,12.599716186523438,22.754576921463013,455.99976348876953,486.9723129272461,15.45395040512085,15.805894374847412
simple_nn 16 3 0.0003 0.05 0.01 50 0.3,429.14707946777344,464.33317947387695,13.853884816169739,15.0854172706604,12.60302186012268,16.130004405975342,337.9041690826416,383.9983787536621,12.583012700080872,13.784109115600586
simple_nn 16 3 0.0003 0.2 0.01 150 0.1,482.72220611572266,510.91361236572266,14.288893461227417,15.099164009094238,12.83255386352539,25.67965841293335,299.8297357559204,420.449649810791,12.160596489906311,14.521822214126587
simple_nn 16 3 0.0003 0.05 0.01 50 0.1,198.15433502197266,231.97565841674805,7.830628991127014,8.892238140106201,12.874128580093384,26.82751441001892,135.98225688934326,195.33434867858887,7.0670217871665955,8.706073522567749
